run_name,index,row,matrix,success,mass,log10_mass,V_core,V_edema,log10_V_core,log10_V_edema,r95_core,r95_edema,centroid_drift,R_g,anisotropy,log10_anisotropy,wm_fraction,n_core,n_edema,voxel_volume,final_time,n_steps,wall_time_s,cavity_volume_mm3,dose_volume_mm3
r0006_AB-chemo_decay_rate,96,6,AB:chemo_decay_rate,True,461354.06423919817,5.6640343508253626,439886.0,514460.0,5.643341127442447,5.711352457569254,89.25245094673872,93.30058949438637,51.503049071760756,41.526202533571215,2.9826820651367245,0.47460696281042136,0.4178807641765596,439886,514460,1.0,420.3734766919594,1297,3.2197188809514046,30761.0,175687.0
r0006_AB-rt_alpha,97,6,AB:rt_alpha,True,480300.17744562944,5.681512747087939,459076.0,532311.0,5.661885534928293,5.726166256657519,89.59352655186646,93.58418669839472,51.36779758013926,42.230052912833685,3.1014943017784007,0.49157098759401424,0.4170134965996998,459076,532311,1.0,420.3734766919594,1297,1.8260885328054428,30761.0,175687.0
r0006_AB-rt_alpha_beta_ratio,98,6,AB:rt_alpha_beta_ratio,True,467796.6877841063,5.670057142479167,446198.0,520561.0,5.64952859262875,5.716472462289068,89.59352655186646,93.57884376289333,51.63670568048179,41.70137825573995,2.9923521528266197,0.4760127018360846,0.4182347213943092,446198,520561,1.0,420.3734766919594,1297,2.135523445904255,30761.0,175687.0
r0006_AB-gaussian_seed_mass,99,6,AB:gaussian_seed_mass,True,563495.9637481959,5.750890809595676,540736.0,620582.0,5.732986087249121,5.792799874523501,95.16827202382105,98.90399385262458,54.77925558913925,44.811434274587214,3.2912854625084202,0.5173655515182263,0.4220801482601519,540736,620582,1.0,420.3734766919594,1297,1.8240608423948288,44408.0,219664.0
r0006_AB-gaussian_seed_scale,100,6,AB:gaussian_seed_scale,True,467772.1638498974,5.670034374279295,446187.0,520519.0,5.64951788597502,5.716437421114118,89.58794561770016,93.57350052231668,51.6310312703971,41.70157455569548,2.9928238035855594,0.47608114938847357,0.41821477684293273,446187,520519,1.0,420.3734766919594,1297,1.817078061401844,30752.0,175654.0
r0006_AB-gaussian_seed_x_fraction,101,6,AB:gaussian_seed_x_fraction,True,469449.9645611034,5.671589310610643,447560.0,522421.0,5.6508522355356465,5.718021457465758,89.1010662113535,93.02687783646186,50.55200496187384,41.96439127139243,3.0523156439098784,0.48462944255942464,0.4188045522728455,447560,522421,1.0,420.3734766919594,1297,1.8704711124300957,31577.0,177462.0
r0006_AB-gaussian_seed_y_fraction,102,6,AB:gaussian_seed_y_fraction,True,845213.1826391309,5.926966262046609,824220.0,898518.0,5.916043675546413,5.953527265093197,89.89438247187641,92.67685795278129,39.074755197099925,50.32588817364799,2.6278062866208494,0.419593347283327,0.35750612620414074,824220,898518,1.0,420.3734766919594,1297,1.9585359767079353,51628.0,245710.0
r0006_AB-gaussian_seed_z_fraction,103,6,AB:gaussian_seed_z_fraction,True,1027387.5653017394,6.011734305058243,1006352.0,1091170.0,6.002750345591961,6.037892815241898,85.67963585356792,89.17398723843182,33.760240074984324,53.65605072521985,2.4785975981983377,0.3942060245219686,0.4048430253348843,1006352,1091170,1.0,420.3734766919594,1297,1.9220024645328522,70992.0,289685.0
r0006_B,104,6,B,True,1494849.161984515,6.174597372310797,1492319.0,1522514.0,6.173861959418779,6.182561580047204,104.62313319720452,105.66456359631643,43.56068676789786,60.672687153921586,1.8937904827697096,0.27733192967770964,0.35192800009728686,1492319,1522514,1.0,379.56355084306887,1145,1.7727087512612343,197043.0,598164.0
r0007_A,105,7,A,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,2.1662017554044724,0.0,0.0
r0007_AB-rho,106,7,AB:rho,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,2.111885629594326,0.0,0.0
r0007_AB-white_matter_diffusivity,107,7,AB:white_matter_diffusivity,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.1098545524504,938,1.6725104823708534,0.0,0.0
r0007_AB-diffusivity_ratio,108,7,AB:diffusivity_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,1.656629353761673,0.0,0.0
r0007_AB-resection_time,109,7,AB:resection_time,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,297.797323505149,840,1.4367230981588364,0.0,0.0
r0007_AB-chemo_kill_rate,110,7,AB:chemo_kill_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,1.449201576411724,0.0,0.0
r0007_AB-chemo_decay_rate,111,7,AB:chemo_decay_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,1.5324505642056465,0.0,0.0
r0007_AB-rt_alpha,112,7,AB:rt_alpha,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,1.5284503623843193,0.0,0.0
r0007_AB-rt_alpha_beta_ratio,113,7,AB:rt_alpha_beta_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,1.4216846004128456,0.0,0.0
r0007_AB-gaussian_seed_mass,114,7,AB:gaussian_seed_mass,True,14.179907719911881,1.151673404552022,0.0,0.0,0.0,0.0,0.0,0.0,0.16436857476382596,7.7808221094980015,1.0515571069924676,0.02183286292652711,0.3332990465388166,0,0,1.0,298.22809874928925,830,1.4690245985984802,0.0,0.0
r0007_AB-gaussian_seed_scale,115,7,AB:gaussian_seed_scale,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,1.4551884084939957,0.0,0.0
r0007_AB-gaussian_seed_x_fraction,116,7,AB:gaussian_seed_x_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,1.5245930403470993,0.0,0.0
r0007_AB-gaussian_seed_y_fraction,117,7,AB:gaussian_seed_y_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,1.8703344091773033,0.0,0.0
r0007_AB-gaussian_seed_z_fraction,118,7,AB:gaussian_seed_z_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,298.22809874928925,830,1.477984979748726,0.0,0.0
r0007_B,119,7,B,True,342.8725200013494,2.5351326793697884,0.0,0.0,0.0,0.0,0.0,0.0,0.6830566620785629,8.132697261257627,1.1401623098400544,0.05696668050337802,0.11543020807632771,0,0,1.0,297.4155774465328,947,1.89700385928154,0.0,0.0
r0008_A,120,8,A,True,75.57735029526977,1.8783916616969631,0.0,0.0,0.0,0.0,0.0,0.0,1.7644768616004827,31.408029602088337,1.3704270470359639,0.13685592136912636,0.5280187431654793,0,0,1.0,369.32405542783727,2482,3.049255147576332,0.0,0.0
r0008_AB-rho,121,8,AB:rho,True,1557752.3468559384,6.192498414220374,1557999.0,1557999.0,6.192567453336546,6.192567453336546,109.754270987511,109.754270987511,49.81064138183544,62.468577997216016,2.2867216802071493,0.3592133092916069,0.31970397994221306,1557999,1557999,1.0,369.32405542783727,2482,3.314299449324608,286140.0,750690.0
r0008_AB-white_matter_diffusivity,122,8,AB:white_matter_diffusivity,True,75.54658558257877,1.8782148406650598,0.0,0.0,0.0,0.0,0.0,0.0,1.458996752592329,29.50617564049161,1.3283742985222486,0.1233204642479788,0.5559470561405193,0,0,1.0,369.18771680719965,2131,2.485700249671936,0.0,0.0
r0008_AB-diffusivity_ratio,123,8,AB:diffusivity_ratio,True,75.5713775678478,1.8783573389130497,0.0,0.0,0.0,0.0,0.0,0.0,1.8044140678576874,29.43832992933952,1.427844748180068,0.15468098848064366,0.5705823620739995,0,0,1.0,369.32405542783727,2482,3.064645566046238,0.0,0.0
r0008_AB-resection_time,124,8,AB:resection_time,True,81.28932572395689,1.910033521196312,0.0,0.0,0.0,0.0,0.0,0.0,2.087060360136463,32.922951698995284,1.407529367470636,0.148457464978012,0.5075138523049033,0,0,1.0,424.95692647327326,2724,3.2470815181732178,0.0,0.0
r0008_AB-chemo_kill_rate,125,8,AB:chemo_kill_rate,True,16.988286936560563,1.2301495877267248,0.0,0.0,0.0,0.0,0.0,0.0,1.764374062442594,31.40774792285698,1.3704160499777527,0.13685243633803973,0.5280224616860848,0,0,1.0,369.32405542783727,2482,3.475936122238636,0.0,0.0
r0008_AB-chemo_decay_rate,126,8,AB:chemo_decay_rate,True,83.71018750115265,1.9227783146993718,0.0,0.0,0.0,0.0,0.0,0.0,1.764489012751529,31.40806188524503,1.3704283632690013,0.13685633848908307,0.5280183221642476,0,0,1.0,369.32405542783727,2482,3.926569700241089,0.0,0.0
r0008_AB-rt_alpha,127,8,AB:rt_alpha,True,75.57735029526977,1.8783916616969631,0.0,0.0,0.0,0.0,0.0,0.0,1.7644768616004827,31.408029602088337,1.3704270470359639,0.13685592136912636,0.5280187431654793,0,0,1.0,369.32405542783727,2482,3.030201755464077,0.0,0.0
r0008_AB-rt_alpha_beta_ratio,128,8,AB:rt_alpha_beta_ratio,True,75.57735029526977,1.8783916616969631,0.0,0.0,0.0,0.0,0.0,0.0,1.7644768616004827,31.408029602088337,1.3704270470359639,0.13685592136912636,0.5280187431654793,0,0,1.0,369.32405542783727,2482,4.031793363392353,0.0,0.0
r0008_AB-gaussian_seed_mass,129,8,AB:gaussian_seed_mass,True,438.1519022939519,2.6416247015797794,0.0,0.0,0.0,0.0,0.0,0.0,1.7356213054550358,31.50092609349408,1.3714911250559505,0.13719300162213874,0.5263403634699325,0,0,1.0,369.32405542783727,2482,3.1297037675976753,0.0,0.0
r0008_AB-gaussian_seed_scale,130,8,AB:gaussian_seed_scale,True,147.0116935605209,2.167351880644968,0.0,0.0,0.0,0.0,0.0,0.0,1.7517246751249265,31.452735954947833,1.371042699680774,0.13705098064433824,0.5272236627199588,0,0,1.0,369.32405542783727,2482,4.460856765508652,0.0,0.0
r0008_AB-gaussian_seed_x_fraction,131,8,AB:gaussian_seed_x_fraction,True,75.58160361507592,1.8784161021058743,0.0,0.0,0.0,0.0,0.0,0.0,0.5282334553680338,31.874949351028622,1.3537987981633939,0.1315541242159318,0.5350787774196666,0,0,1.0,369.32405542783727,2482,4.55045248568058,0.0,0.0
r0008_AB-gaussian_seed_y_fraction,132,8,AB:gaussian_seed_y_fraction,True,75.57237172275781,1.8783630520966064,0.0,0.0,0.0,0.0,0.0,0.0,2.988287862889956,29.781242508754058,1.4745355939315778,0.16865526048327162,0.47236713659756746,0,0,1.0,369.32405542783727,2482,2.8860598504543304,0.0,0.0
r0008_AB-gaussian_seed_z_fraction,133,8,AB:gaussian_seed_z_fraction,True,75.53842422742697,1.8781679209671338,0.0,0.0,0.0,0.0,0.0,0.0,3.018243939876722,29.055078329084054,1.303287953294479,0.11504038095478969,0.40782656005684675,0,0,1.0,369.32405542783727,2482,2.7929539382457733,0.0,0.0
r0008_B,134,8,B,True,1409720.7687447532,6.14913309804353,1410917.0,1411077.0,6.14950177407869,6.149551020865134,121.0826164236634,121.0826164236634,67.6168821059218,60.35419045141314,1.8819194931584877,0.2746010407570877,0.31910323597715234,1410917,1411077,1.0,425.1339981694896,2322,2.7404107078909874,432958.0,1130503.0
r0009_A,135,9,A,True,328060.06882972515,5.515953371677475,317823.0,364755.0,5.502186689202433,5.562002444487243,68.97825744392213,71.45628033979938,32.82661515067511,42.94248412448016,3.764532830525166,0.5757110889793383,0.48765094641945994,317823,364755,1.0,417.5171250856758,606,1.3643740862607956,151281.0,495304.0
r0009_AB-rho,136,9,AB:rho,True,1387.8204766787603,3.142333291024985,0.0,0.0,0.0,0.0,0.0,0.0,3.561109077276961,25.210091528560877,1.4776917682697304,0.1695838540182723,0.27430075285705907,0,0,1.0,417.5171250856758,606,1.339405469596386,20774.0,137764.0
r0009_AB-white_matter_diffusivity,137,9,AB:white_matter_diffusivity,True,60034.72416879983,4.778402519596341,58389.0,65437.0,4.766338475251287,4.815830017401697,41.30375285612676,42.16633728461603,17.284839933271098,31.275864750854744,2.2766531932086966,0.3572968787719302,0.4094929467428594,58389,65437,1.0,417.2103480749649,300,1.024750716984272,110627.0,382870.0
r0009_AB-diffusivity_ratio,138,9,AB:diffusivity_ratio,True,535206.2501096404,5.72852117645685,521999.0,590986.0,5.717670503002262,5.771577927767279,72.40165743959182,75.24626236564843,33.14885016293926,50.421372894428494,4.1401587334861825,0.6170169922695954,0.4023026726011758,521999,590986,1.0,417.5171250856758,606,1.2898409590125084,205197.0,594536.0
r0009_AB-resection_time,139,9,AB:resection_time,True,226383.80409123277,5.354845353411083,216362.0,251883.0,5.335182994559697,5.401200581422681,57.94825277780168,61.07372593840988,26.26450319556353,37.21998430866487,2.9637701220418746,0.471844515568981,0.4669846095598761,216362,251883,1.0,338.4934250882442,711,1.4090335220098495,104568.0,365891.0
r0009_AB-chemo_kill_rate,140,9,AB:chemo_kill_rate,True,353511.5886480428,5.548403655200539,341162.0,387467.0,5.532961924701947,5.588235841042892,70.178344238091,72.59476565152615,33.23892007545498,43.541469251245374,3.8112821315991616,0.5810710987751786,0.4852043632759378,341162,387467,1.0,417.5171250856758,606,1.29863191395998,151281.0,495304.0
r0009_AB-chemo_decay_rate,141,9,AB:chemo_decay_rate,True,301968.83737100806,5.479962126877289,293439.0,341135.0,5.467519313989927,5.532927552818014,67.68308503607086,70.24243731534378,32.37495679750544,42.313244688135775,3.709931083716723,0.5693658421650376,0.48943936629049456,293439,341135,1.0,417.5171250856758,606,1.520494893193245,151281.0,495304.0
r0009_AB-rt_alpha,142,9,AB:rt_alpha,True,218554.5027937381,5.33955975851878,207429.0,272250.0,5.316871567348347,5.434969483629591,68.30812543175226,70.83784299369935,36.340927734776,40.95326494114667,4.560297819472451,0.6589932060701252,0.5739996514857624,207429,272250,1.0,417.5171250856758,606,1.3635566681623459,151281.0,495304.0
r0009_AB-rt_alpha_beta_ratio,143,9,AB:rt_alpha_beta_ratio,True,330654.24521940644,5.519374102916387,320562.0,367317.0,5.505913393803696,5.565042210972933,69.05794668247819,71.5122367151245,32.82670366599453,43.00866874943157,3.7621243370111004,0.5754331447458552,0.4869536734879609,320562,367317,1.0,417.5171250856758,606,1.5741070285439491,151281.0,495304.0
r0009_AB-gaussian_seed_mass,144,9,AB:gaussian_seed_mass,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,417.5171250856758,606,1.3575328886508942,0.0,0.0
r0009_AB-gaussian_seed_scale,145,9,AB:gaussian_seed_scale,True,287198.39154264255,5.4581820033066455,276372.0,319963.0,5.441495612784033,5.505101117442216,65.40642170307133,67.97793759742936,30.172793463298053,40.3929765542237,3.275747845937482,0.5153104641101691,0.4781883388525192,276372,319963,1.0,417.5171250856758,606,1.2533594146370888,115400.0,414111.0
r0009_AB-gaussian_seed_x_fraction,146,9,AB:gaussian_seed_x_fraction,True,546125.9954874732,5.737292849357492,531695.0,601651.0,5.72566339308743,5.779345364713087,69.03622237637282,71.28814768248647,19.062070971489405,50.27532734682807,1.865464156520668,0.27078690881783657,0.45712924628304274,531695,601651,1.0,417.5171250856758,606,1.456728309392929,182158.0,583312.0
r0009_AB-gaussian_seed_y_fraction,147,9,AB:gaussian_seed_y_fraction,True,250263.92648360718,5.398398254090207,244050.0,274024.0,5.387480591519654,5.437790186421702,68.7539085990112,71.40728254176881,35.45257577434946,39.92146587274675,4.1806727733951545,0.6212461760961351,0.3920971990540286,244050,274024,1.0,417.5171250856758,606,1.3179884627461433,146475.0,476790.0
r0009_AB-gaussian_seed_z_fraction,148,9,AB:gaussian_seed_z_fraction,True,399779.24376570515,5.601820242128213,392373.0,435439.0,5.593700221871437,5.6389283213090176,68.3593446428504,70.80960386840192,25.54342682063982,48.3187828636685,4.723307920659464,0.6742462589123311,0.4283082998644659,392373,435439,1.0,417.5171250856758,606,1.3688957169651985,192203.0,574974.0
r0009_B,149,9,B,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,338.4235246100721,463,1.3887306228280067,0.0,0.0
r0010_A,150,10,A,True,501585.62428337266,5.700345080885116,484858.0,568140.0,5.6856154614374805,5.754456131349523,69.06518659932803,73.38255923582933,34.181757915698675,43.954643942138176,2.7270204257856516,0.43568839088360833,0.4449101836789954,484858,568140,1.0,307.8989135964724,1107,1.7676837742328644,113388.0,381427.0
r0010_AB-rho,151,10,AB:rho,True,425092.01247054007,5.628482944598835,409414.0,488889.0,5.612163750143513,5.689211154078654,57.7408001330082,63.0,21.437241599792944,39.31363442440912,1.4033801685135117,0.14717533512139608,0.3775532056968852,409414,488889,1.0,307.8989135964724,1107,1.8612008467316628,12045.0,103612.0
r0010_AB-white_matter_diffusivity,152,10,AB:white_matter_diffusivity,True,261207.4037439941,5.416985482555534,249991.0,297437.0,5.397926111026253,5.4733964522022855,54.72659317004851,58.12056434688156,25.446724871307786,37.97237212401231,2.3657506073387267,0.3739689602558503,0.4586374788510063,249991,297437,1.0,308.08534753363864,855,1.6626458168029785,118767.0,392085.0
r0010_AB-diffusivity_ratio,153,10,AB:diffusivity_ratio,True,377213.8796934812,5.576587664349992,361977.0,431634.0,5.5586821761438205,5.635116653088204,65.58200972827838,69.52697318307479,31.53525894766084,41.409575063339155,2.416157867883315,0.3831253069816716,0.5047526492243676,361977,431634,1.0,307.8989135964724,1107,1.7720169946551323,118884.0,394645.0
r0010_AB-resection_time,154,10,AB:resection_time,True,493108.29727011744,5.6929423102340575,477605.0,562794.0,5.6790697740478695,5.750350230407954,70.78841713161836,75.09993342207434,37.612083426739055,44.32475614725243,3.9684398340393936,0.5986198003043062,0.46150118245829896,477605,562794,1.0,320.75848796217025,1011,1.7981950342655182,149868.0,459861.0
r0010_AB-chemo_kill_rate,155,10,AB:chemo_kill_rate,True,497575.75417788705,5.696859209939802,481233.0,564816.0,5.682356303395053,5.751907759741841,68.8839603971781,73.21885003194191,34.082908441857235,43.89427279845636,2.724952473245644,0.43535893201186926,0.44519363330440165,481233,564816,1.0,307.8989135964724,1107,1.9713961333036423,113388.0,381427.0
r0010_AB-chemo_decay_rate,156,10,AB:chemo_decay_rate,True,469488.53345658816,5.67162498974943,455266.0,541253.0,5.658266171640702,5.733401118916172,67.45368781616021,72.03471385380801,33.38642214252757,43.46470043262899,2.7074326614857083,0.43255766377977456,0.44704522174737593,455266,541253,1.0,307.8989135964724,1107,1.702749527990818,113388.0,381427.0
r0010_AB-rt_alpha,157,10,AB:rt_alpha,True,507678.0579604701,5.705588393436875,491254.0,573570.0,5.691306983661058,5.75858718509635,69.38299503480663,73.62744053679987,34.344841617969514,44.060681098822094,2.7381658512651423,0.4374597499001771,0.44433462853223343,491254,573570,1.0,307.8989135964724,1107,2.079014867544174,113388.0,381427.0
r0010_AB-rt_alpha_beta_ratio,158,10,AB:rt_alpha_beta_ratio,True,501075.0824044648,5.699902806567446,484352.0,567702.0,5.685161994027237,5.754121189240391,69.05794668247819,73.35529974037323,34.16909072339066,43.94627074325483,2.7261704127947572,0.4355530000764979,0.44495872819255006,484352,567702,1.0,307.8989135964724,1107,2.4330058991909027,113388.0,381427.0
r0010_AB-gaussian_seed_mass,159,10,AB:gaussian_seed_mass,True,430793.83560929185,5.634269480187636,412095.0,488312.0,5.614998399076011,5.688698286342513,63.72597586541927,68.1615727518079,30.474352888682244,41.10742655525583,2.705981226140915,0.4323247791752448,0.44956406516338304,412095,488312,1.0,307.8989135964724,1107,2.4962610378861427,59510.0,252329.0
r0010_AB-gaussian_seed_scale,160,10,AB:gaussian_seed_scale,True,156109.71609236518,5.1934299339015215,139967.0,187435.0,5.146028757021524,5.2728530075753355,42.473521163190604,47.095647357266465,19.6909495814874,29.250862765803475,2.858701594828815,0.4561688239543871,0.4188423738675007,139967,187435,1.0,307.8989135964724,1107,1.6984503269195557,2266.0,52449.0
r0010_AB-gaussian_seed_x_fraction,161,10,AB:gaussian_seed_x_fraction,True,468529.7789788116,5.670737199140917,451787.0,525509.0,5.6549346913851535,5.720580984690613,68.1248853210044,72.26340706055866,34.08805034744021,43.04481945322349,2.892585089894134,0.46128614326007134,0.3986463214583806,451787,525509,1.0,307.8989135964724,1107,1.65079003572464,111751.0,377927.0
r0010_AB-gaussian_seed_y_fraction,162,10,AB:gaussian_seed_y_fraction,True,460780.9990892727,5.663494562080046,450710.0,517161.0,5.6538981575407,5.713626606315457,68.9492567037528,73.08214556237385,35.54192336834758,42.39106783254051,2.761366526443202,0.4411240559862327,0.42666515735638366,450710,517161,1.0,307.8989135964724,1107,1.779138371348381,102311.0,362997.0
r0010_AB-gaussian_seed_z_fraction,163,10,AB:gaussian_seed_z_fraction,True,549220.8043575779,5.739746979851257,541839.0,614381.0,5.733871062598305,5.7884384833659235,69.05794668247819,72.94518489934754,31.705672444341555,44.96722668443099,2.679456027119189,0.42804663417821553,0.4286195410771345,541839,614381,1.0,307.8989135964724,1107,2.4757632091641426,110527.0,375011.0
r0010_B,164,10,B,True,12927.885505979964,4.111527497178863,9677.0,16031.0,3.985785617772605,4.204987704187151,16.55294535724685,20.808652046684813,7.923193036668843,13.442126470316538,1.473729688432956,0.16841783251381595,0.416818595129656,9677,16031,1.0,320.78590307561615,748,2.188652880489826,537.0,32836.0
r0011_A,165,11,A,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,431.11638476395007,352,1.0913091003894806,0.0,0.0
r0011_AB-rho,166,11,AB:rho,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,431.11638476395007,352,1.125853605568409,0.0,0.0
r0011_AB-white_matter_diffusivity,167,11,AB:white_matter_diffusivity,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,430.19357960397457,1197,2.0667024552822113,0.0,0.0
