patient,cell,run,column,sign,variant,step,frame,n_steps,dt,dice_core,dice_edema,assd_core_mm,assd_edema_mm,rel_l2_log,rel_l2,max_abs_diff,mass,mass_out_of_field,ref_mass,ref_mass_out_of_field,qoi_mass,qoi_log10_mass,qoi_V_core,qoi_V_edema,qoi_log10_V_core,qoi_log10_V_edema,qoi_r95_core,qoi_r95_edema,qoi_centroid_drift,qoi_centroid_x_mm,qoi_centroid_y_mm,qoi_centroid_z_mm,qoi_R_g,qoi_anisotropy,qoi_log10_anisotropy,qoi_wm_fraction,qoi_n_core,qoi_n_edema,qoi_voxel_volume
p18,old_weak,log_alpha_plus,log_alpha,plus,,0.05,d120,3107,0.08330500944062513,0.983044370532871,0.9918424577099968,0.16980716253443526,0.11243034359161043,0.0009839844647087906,0.017436177674314966,0.01575198189372018,89280.52502818513,16212.888602016928,90958.64206403839,16665.574311289864,89280.65647832333,4.950757374961168,69457.0,126267.0,4.8417222739147245,5.101293301590337,30.886890422961002,36.932370625238775,5.516745666705817,127.21962904006125,102.46269045151553,92.7007100336021,29.216254622653103,1.4640436339963123,0.16555402052116294,0.5919403650000375,69457.0,126267.0,1.0
p18,old_weak,log_alpha_minus,log_alpha,minus,,0.05,pre,3107,0.08330500944062513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38404.3274547994,11.71289406200732,38404.3274547994,11.71289406200732,38404.32902492867,4.584380181806894,30385.0,47755.0,4.48267353350333,4.679027943525881,20.248456731316587,23.53720459187964,2.555268353104483,130.22887370782647,102.85933354653758,91.83649692687443,17.829355793340895,1.2168738682593083,0.08524556495329771,0.6197134127741871,30385.0,47755.0,1.0
p18,old_weak,log_alpha_minus,log_alpha,minus,,0.05,d34,3107,0.08330500944062513,,0.9639017608897127,,0.14985692052813895,0.0007462476233053429,0.03178084291199785,0.012168575557015726,16819.9235513852,199.89538864350325,16288.583030015294,197.21994709497133,16819.927765484128,4.225824126353748,0.0,22359.0,0.0,4.349471799214386,0.0,25.059928172283335,3.938546634585057,128.69598862930752,102.58900770121235,92.10398283868318,24.443817805263382,1.2664388852670576,0.10258423681769573,0.6432151747624947,0.0,22359.0,1.0
p18,old_weak,log_alpha_minus,log_alpha,minus,,0.05,d55,3107,0.08330500944062513,,0.0917941585535466,,7.888336517635587,0.0014387867948795455,0.0587806133868837,0.015542276467803318,15166.001790400267,564.398251374863,14307.676201658785,549.0753808760542,15166.006658732842,4.180871242330373,0.0,686.0,0.0,2.8369567370595505,0.0,22.869193252058544,4.257300285008351,128.40984216709228,102.55437786549977,92.24428014400765,25.405111174848265,1.3058684400281793,0.11589942606020243,0.6327493901034463,0.0,686.0,1.0
p18,old_weak,log_alpha_minus,log_alpha,minus,,0.05,d80,3107,0.08330500944062513,0.7252164693408729,0.9817307998344951,0.5556284481269731,0.16785931790499392,0.0012597355702175666,0.037311158140716644,0.018631852931354387,43320.41939438477,2855.4041649749106,41653.54396908519,2757.9465341540276,43320.441324962165,4.636692872330464,14428.0,63986.0,4.159236233412904,4.806091748956593,23.769728648009426,30.298514815086232,4.576839623602454,128.13428931342108,102.57924530407102,92.41385735156423,26.575868402156715,1.3397026616585632,0.12700842020813982,0.6182176117136583,14428.0,63986.0,1.0
p18,old_weak,log_alpha_minus,log_alpha,minus,,0.05,d120,3107,0.08330500944062513,0.9846653510935701,0.9927714198416596,0.1565539265495718,0.1015944569663578,0.0009316828782424346,0.0164253010671533,0.01496303900397733,92542.85456106988,17106.942698747465,90958.64206403839,16665.574311289864,92543.00889100689,4.966343615798386,74091.0,130213.0,4.869771318054655,5.114657680053077,31.400636936215164,37.20215047547655,5.504986478043699,127.23092960637476,102.4811440298203,92.70030223980577,29.30199093628783,1.4607914563976756,0.1645882201777679,0.5899522416491806,74091.0,130213.0,1.0
p18,old_weak,log_k_ct_plus,log_k_ct,plus,,0.05,pre,3107,0.08330500944062513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38404.3274547994,11.71289406200732,38404.3274547994,11.71289406200732,38404.32902492867,4.584380181806894,30385.0,47755.0,4.48267353350333,4.679027943525881,20.248456731316587,23.53720459187964,2.555268353104483,130.22887370782647,102.85933354653758,91.83649692687443,17.829355793340895,1.2168738682593083,0.08524556495329771,0.6197134127741871,30385.0,47755.0,1.0
p18,old_weak,log_k_ct_plus,log_k_ct,plus,,0.05,d34,3107,0.08330500944062513,,0.981266988270441,,0.07404402069175373,0.0005183333734240522,0.014837148356185171,0.0057620887866600135,16039.008017001108,193.67483481674404,16288.583030015294,197.21994709497133,16039.011995916844,4.205177612206438,0.0,20036.0,0.0,4.301832698184397,0.0,24.71841418861655,3.93983356711479,128.69379359537388,102.58553111831803,92.10226147105705,24.435688267973337,1.2667601280342775,0.10269438525938565,0.6433862937072061,0.0,20036.0,1.0
p18,old_weak,log_k_ct_plus,log_k_ct,plus,,0.05,d55,3107,0.08330500944062513,,0.0,,,0.00110961075184218,0.02698946594401075,0.007235492245668884,13902.47731092938,529.7766880568113,14307.676201658785,549.0753808760542,13902.481651048001,4.143092330553192,0.0,0.0,0.0,0.0,0.0,0.0,4.266518503437493,128.3984359039861,102.54272786874988,92.24116451882945,25.390909366200365,1.3078684893395396,0.11656407638459768,0.633263248735055,0.0,0.0,1.0
p18,old_weak,log_k_ct_plus,log_k_ct,plus,,0.05,d80,3107,0.08330500944062513,0.7607760247603231,0.9908722109533469,0.5691647143978601,0.08167821401077752,0.0011658998945206782,0.017824539083852575,0.008763601114924802,40820.126233026655,2667.536023531013,41653.54396908519,2757.9465341540276,40820.14578449989,4.6108745514160825,5039.0,60574.0,3.7024305364455254,4.782293422809544,23.280893453645632,29.899832775452108,4.574578008110253,128.13353878464804,102.56721400332074,92.40622897986525,26.520705287770085,1.3403744256841292,0.12722613291269744,0.6190966202741902,5039.0,60574.0,1.0
p18,old_weak,log_k_ct_plus,log_k_ct,plus,,0.05,d120,3107,0.08330500944062513,0.9814153270392106,0.9912719527482935,0.18590120552778594,0.12015015267389416,0.0019341910916956476,0.02015264122662633,0.013797294169793528,88884.6089937299,16005.90110544748,90958.64206403839,16665.574311289864,88884.74384602625,4.948827225176435,69231.0,126123.0,4.840306877854649,5.1007977358657515,30.870698080866262,36.89173349139343,5.487305847305259,127.2496940652791,102.47687677779045,92.69656468174064,29.202336969002676,1.458791663959572,0.16399327293986363,0.5913851714202949,69231.0,126123.0,1.0
p18,old_weak,log_k_ct_minus,log_k_ct,minus,,0.05,pre,3107,0.08330500944062513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38404.3274547994,11.71289406200732,38404.3274547994,11.71289406200732,38404.32902492867,4.584380181806894,30385.0,47755.0,4.48267353350333,4.679027943525881,20.248456731316587,23.53720459187964,2.555268353104483,130.22887370782647,102.85933354653758,91.83649692687443,17.829355793340895,1.2168738682593083,0.08524556495329771,0.6197134127741871,30385.0,47755.0,1.0
p18,old_weak,log_k_ct_minus,log_k_ct,minus,,0.05,d34,3107,0.08330500944062513,,0.983429071224263,,0.06718372280419017,0.0004932187321862872,0.01429462840496325,0.005540443512198623,16529.22234357362,200.6521340416971,16288.583030015294,197.21994709497133,16529.22646670799,4.21825252997188,0.0,21502.0,0.0,4.332499054918179,0.0,24.919871588754223,3.9412071635682717,128.692911340449,102.58649987977977,92.10363878900559,24.443250772291325,1.266924789876886,0.10275083405396153,0.643314831631823,0.0,21502.0,1.0
p18,old_weak,log_k_ct_minus,log_k_ct,minus,,0.05,d55,3107,0.08330500944062513,,0.3188405797101449,,3.1915883891867467,0.00105594598492173,0.02624774919716907,0.007000859372123358,14702.59786503782,568.0765971176028,14307.676201658785,549.0753808760542,14702.60252547233,4.167394216544855,0.0,174.0,0.0,2.2430380486862944,0.0,22.85497519465511,4.27408966349819,128.39205891443922,102.54373738445642,92.24553512562193,25.41594797662715,1.3088492844622053,0.11688963990838554,0.6331038657622292,0.0,174.0,1.0
p18,old_weak,log_k_ct_minus,log_k_ct,minus,,0.05,d80,3107,0.08330500944062513,0.8391779981596974,0.991489806250452,0.32350024924845117,0.0779990063820843,0.0011085446104923211,0.017065207591315093,0.008354788783855649,42454.74140170853,2846.577222693329,41653.54396908519,2757.9465341540276,42454.76239591849,4.6279264146331665,11354.0,62749.0,4.055187138555754,4.797613730153076,23.395510170088198,30.14962686336267,4.593671840932708,128.1159188646733,102.56673616330633,92.41412865526897,26.575742091880524,1.3428883307540127,0.12803989997050433,0.6187388370943169,11354.0,62749.0,1.0
p18,old_weak,log_k_ct_minus,log_k_ct,minus,,0.05,d120,3107,0.08330500944062513,0.9830554852479426,0.9922149809433247,0.17313411184449118,0.10876939331590947,0.0018386034509821258,0.019356290833174604,0.013224687136690894,92958.31607588737,17312.971123531937,90958.64206403839,16665.574311289864,92958.46670090125,4.968288951655232,74330.0,130358.0,4.871169975552317,5.11514102027924,31.448370387032774,37.22902093797257,5.5324745060661416,127.20290831550176,102.4681290623794,92.70431115748617,29.31475838993863,1.465660119538197,0.16603327090360256,0.5904723052049031,74330.0,130358.0,1.0
p18,old_weak,peak_plus,peak,plus,,0.05,pre,3107,0.08330500944062513,0.9927791936221656,0.9941502206678324,0.10673732021196064,0.09742932943006129,0.0012290007250411199,0.01095966719219952,0.012757408291494188,38881.02497873937,12.365213994781314,38404.3274547994,11.71289406200732,38881.02664096013,4.589737723811268,30827.0,48317.0,4.488945350313971,4.68410894947607,20.346989949375804,23.62202362203543,2.558881562534427,130.21616466342388,102.85355559325248,91.82875924571644,17.886724561142024,1.2158641002552302,0.08488503562129893,0.6201603984519338,30827.0,48317.0,1.0
p18,old_weak,peak_plus,peak,plus,,0.05,d34,3107,0.08330500944062513,,0.9846161128467291,,0.062100226643162934,0.001342438001165732,0.014801852200863675,0.00598538425718026,16577.836697227798,207.05094489579002,16288.583030015294,197.21994709497133,16577.840987066153,4.219527969612441,0.0,21451.0,0.0,4.331467788291031,0.0,24.919871588754223,3.936924034451716,128.69183991030764,102.58534582507,92.0936832590493,24.472749697201266,1.2674373626273279,0.10292650549058405,0.6427855203794911,0.0,21451.0,1.0
p18,old_weak,peak_plus,peak,plus,,0.05,d55,3107,0.08330500944062513,,0.7951807228915663,,0.5929492495652738,0.0014234133763361678,0.013209380238384829,0.0040106491380770826,14540.92643863729,574.5210805959089,14307.676201658785,549.0753808760542,14540.931204052426,4.1625922197164,0.0,50.0,0.0,1.7075701760979363,0.0,22.631793265202692,4.2750977308969444,128.38577363558247,102.53960496627421,92.23648492245981,25.446028230398916,1.310221116365194,0.11734459452118477,0.6327363773003183,0.0,50.0,1.0
p18,old_weak,peak_plus,peak,plus,,0.05,d80,3107,0.08330500944062513,0.9381643616413304,0.9932537957461881,0.10939020987043248,0.061837928792688054,0.0015474902938915922,0.01126358157587681,0.0076845002116582295,42228.126822126105,2870.3836209741585,41653.54396908519,2757.9465341540276,42228.14828916565,4.625602037962226,9290.0,62528.0,3.968062460076449,4.796081483247202,23.280893453645632,30.133038346638727,4.594590887797739,128.10975049659143,102.56169337796793,92.40501799006707,26.596994736740054,1.344227662672969,0.12847282844209248,0.6184987016197638,9290.0,62528.0,1.0
p18,old_weak,peak_plus,peak,plus,,0.05,d120,3107,0.08330500944062513,0.9935563268297405,0.9949802893989139,0.06551586000946866,0.07048372274360189,0.0016645830772578198,0.009223466969325234,0.009174452729216631,91887.77775559452,17133.24598939808,90958.64206403839,16665.574311289864,91887.92882867448,4.9632584625566505,72785.0,129639.0,4.862047853111817,5.112739022360173,31.28897569432403,37.20215047547655,5.529898542684202,127.20167759977336,102.46460121649258,92.69615062236569,29.316049996451557,1.4662673901627756,0.16621317595526242,0.5904537230747819,72785.0,129639.0,1.0
p18,old_weak,peak_minus,peak,minus,,0.05,pre,3107,0.08330500944062513,0.9913860350865545,0.9937524363391174,0.1251596424010217,0.10629267392507842,0.0013041064765187441,0.011628452523631736,0.013619832265415632,37900.283144900226,11.057410566621147,38404.3274547994,11.71289406200732,37900.284622937834,4.578642471437918,29866.0,47162.0,4.4751916019520435,4.673601422419811,20.149441679609886,23.430749027719962,2.551381740617628,130.24260483302206,102.86555964983252,91.84473217722423,17.76824777165095,1.2179597125042687,0.0856329230041979,0.6192176479527053,29866.0,47162.0,1.0
p18,old_weak,peak_minus,peak,minus,,0.05,d34,3107,0.08330500944062513,,0.9829853811176844,,0.0673764258555133,0.0014251982062028275,0.015727392792562345,0.006373751529194588,15982.924985485659,187.25756966764843,16288.583030015294,197.21994709497133,15982.928800016756,4.203656364786365,0.0,20105.0,0.0,4.303325678218915,0.0,24.71841418861655,3.94458195476539,128.6948338117531,102.58673811615189,92.1130115667664,24.404594435994383,1.2662387662395143,0.10251560543105628,0.6439501386345777,0.0,20105.0,1.0
p18,old_weak,peak_minus,peak,minus,,0.05,d55,3107,0.08330500944062513,,0.68,,1.638920157002258,0.0015115447053038137,0.014026700610770307,0.00425342885708091,14061.42802786898,523.1732309200904,14307.676201658785,549.0753808760542,14061.432265309497,4.148029559178858,0.0,17.0,0.0,1.255272505103306,0.0,22.529868626225042,4.265736292702791,128.40488807910967,102.5469871908009,92.25087889275623,25.3591011719251,1.3064553581479372,0.1160945743838572,0.6336586325883339,0.0,17.0,1.0
p18,old_weak,peak_minus,peak,minus,,0.05,d80,3107,0.08330500944062513,0.9182207578253707,0.9928492130869196,0.142572930902288,0.06395907849698089,0.0016438379532455014,0.011941698247676111,0.00821016774021427,41046.7599226744,2642.681330470846,41653.54396908519,2757.9465341540276,41046.77901167458,4.613279083201147,6967.0,60814.0,3.8431081419996067,4.784010711078213,23.280893453645632,29.949958263743873,4.573746892985313,128.13998976162816,102.57247189441752,92.4159265965038,26.49789139710194,1.3389783859956683,0.1267735666172557,0.6193587673903465,6967.0,60814.0,1.0
p18,old_weak,peak_minus,peak,minus,,0.05,d120,3107,0.08330500944062513,0.993183076093125,0.9944608538276518,0.06862350400761263,0.07643686197734582,0.0017693233111921436,0.009761609429901836,0.009767732235070326,89976.8346806422,16178.31008640256,90958.64206403839,16665.574311289864,89976.96904191171,4.95413135946143,70880.0,126930.0,4.850529836015258,5.10356770156495,31.064449134018133,36.932370625238775,5.489859255503201,127.25125715021964,102.48070885094143,92.70524170720539,29.200267674896043,1.4581139899997941,0.16379147685766487,0.5914129576886551,70880.0,126930.0,1.0
p18,old_weak,log_sigma_plus,log_sigma,plus,,0.05,pre,3107,0.08330500944062513,0.9382719861660079,0.9494507679308116,0.872783660550597,0.8277926868492075,0.014068424654553833,0.09674964060282423,0.16382436869793476,42606.76127652041,21.00174618669947,38404.3274547994,11.71289406200732,42606.771660292,4.6294786287032315,34383.0,52840.0,4.536356398147368,4.722971027912445,20.97617696340303,24.269322199023193,2.4677188601913,130.17800414825646,102.78641994889398,91.65056082921616,18.344566735964587,1.1999408773118754,0.07915984830615899,0.6203888736990267,34383.0,52840.0,1.0
p18,old_weak,log_sigma_plus,log_sigma,plus,,0.05,d34,3107,0.08330500944062513,,0.8801303207243801,,0.5041182826477493,0.014963101712115187,0.13838118071578337,0.090040059571289,19018.090503448704,318.7685958885962,16288.583030015294,197.21994709497133,19018.117293595784,4.279167521567073,0.0,26467.0,0.0,4.422721125971558,0.0,25.495097567963924,3.7346564175639925,128.77183913260515,102.52856201508229,91.8177959725583,24.768371288899377,1.2702015370571536,0.10387263393843293,0.6348883478777297,0.0,26467.0,1.0
p18,old_weak,log_sigma_plus,log_sigma,plus,,0.05,d55,3107,0.08330500944062513,,0.09282700421940929,,7.902839256416711,0.015647334707918965,0.12585615312222456,0.05970572716147131,16553.994519575164,852.7347709212343,14307.676201658785,549.0753808760542,16554.024272812258,4.218903587660019,0.0,678.0,0.0,2.8318697742805017,0.0,22.759613353482084,4.162746915978833,128.3819992757911,102.4445686275829,91.98242998278626,25.83542902215789,1.32785138659865,0.1231494714237274,0.6263787106739729,0.0,678.0,1.0
p18,old_weak,log_sigma_plus,log_sigma,plus,,0.05,d80,3107,0.08330500944062513,0.6732835698466082,0.9402386794897197,0.6760153112594338,0.5322491102416009,0.01689798306296357,0.10988220060288675,0.12614609940046778,47264.10792238711,4044.1319834260607,41653.54396908519,2757.9465341540276,47264.241857144094,4.674532695977708,16174.0,69532.0,4.208844289340738,4.84219096741724,23.853720883753127,30.822070014844883,4.545102065195352,128.0485119822076,102.45419942976423,92.17848501620196,27.03661255768624,1.3692217314356707,0.13647378337242685,0.6129016597316794,16174.0,69532.0,1.0
p18,old_weak,log_sigma_plus,log_sigma,plus,,0.05,d120,3107,0.08330500944062513,0.9408229401944417,0.9501895285477375,0.565464793533745,0.6326528837577873,0.018046230465215717,0.09283042916230978,0.15259862835383314,100250.9972671835,21652.19444053958,90958.64206403839,16665.574311289864,100251.93358093286,5.001092757705499,80892.0,141800.0,4.9079109419719265,5.1516792935617906,32.155870381627054,38.23610858861032,5.58597683584122,127.04833464844202,102.34716544902238,92.50159039528552,29.820843085236977,1.5034879789163493,0.17709996006462622,0.5849439328695624,80892.0,141800.0,1.0
p18,old_weak,log_sigma_minus,log_sigma,minus,,0.05,pre,3107,0.08330500944062513,0.9355963077785368,0.9481740892471697,0.8749914243914015,0.8220342349703865,0.013474892514563817,0.09135935977454819,0.16368305309297482,34574.142670902125,6.538214309202685,38404.3274547994,11.71289406200732,34574.14286905899,4.538751422278033,26708.0,43049.0,4.426657628095805,4.633973155789674,19.621416870348583,22.891046284519195,2.6518014070584166,130.30284924441094,102.93955546288515,92.03668271294609,17.3259292124361,1.2354225683034892,0.09181553062653118,0.6179270863981277,26708.0,43049.0,1.0
p18,old_weak,log_sigma_minus,log_sigma,minus,,0.05,d34,3107,0.08330500944062513,,0.8406532159179578,,0.5116900889658633,0.014418279504543089,0.1323107455517873,0.08605347075246786,13809.563862289931,121.7372154312717,16288.583030015294,197.21994709497133,13809.5643737221,4.140179978863015,0.0,15083.0,0.0,4.178516523733583,0.0,24.124676163629637,4.197668980992908,128.61165660597663,102.65837691366171,92.45414905518165,24.147943639232466,1.266479689975548,0.10259822957680591,0.6520524526299489,0.0,15083.0,1.0
